,Date,Open,High,Low,Close,Volume
524,2022-12-28,3.55,3.69,3.48,3.58,3218122
525,2022-12-29,3.61,3.8,3.535,3.69,3993137
526,2022-12-30,3.62,3.805,3.59,3.77,2692128
527,2023-01-03,3.85,4.05,3.775,3.87,3877170
528,2023-01-04,3.9,4.05,3.865,4.04,2126809
529,2023-01-05,3.97,4.26,3.905,4.17,2669945
530,2023-01-06,4.2,4.25,4.05,4.23,3133154
531,2023-01-09,4.25,4.36,4.205,4.22,2333309
532,2023-01-10,4.19,4.38,4.09,4.38,1998697
533,2023-01-11,4.4,4.525,4.335,4.51,2464110
534,2023-01-12,4.52,4.83,4.48,4.83,3219015
535,2023-01-13,4.73,5.11,4.72,4.97,6578391
536,2023-01-17,5.05,5.5199,4.98,5.48,5193956
537,2023-01-18,5.545,5.68,5.085,5.17,6095115
538,2023-01-19,5.04,5.12,4.69,4.79,4902575
539,2023-01-20,4.92,4.95,4.68,4.78,4876297
540,2023-01-23,4.82,4.84,4.61,4.82,4296082
541,2023-01-24,4.81,5.0206,4.73,4.97,3699918
542,2023-01-25,4.97,5.0,4.72,4.91,4641852
543,2023-01-26,5.0,5.045,4.7888,4.88,3034484
544,2023-01-27,4.86,5.04,4.81,4.94,3663653
545,2023-01-30,4.87,4.965,4.7804,4.88,2232380
546,2023-01-31,4.89,4.985,4.83,4.97,2053935
547,2023-02-01,4.9,5.17,4.89,4.98,6022427
548,2023-02-02,5.08,5.295,5.01,5.24,7139921
